case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
1697430,Golden Nugget,Golden Nugget,129 E Fremont,Las Vegas,NV,89101,721120,Casino Hotels,0,0,1,0,0,1/1/2011,12/31/2013,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1432977,HJK Holdings Inc.,Cold Stone Creamery,4604 W. Sahara Avenue,Las Vegas,NV,89102,722211,Limited-Service Restaurants,0,0,0,0,0,5/1/2004,3/14/2006,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1433911,"City Of North Las Vegas, HR Dept.",City Of North Las Vegas,2225 Civic Center Drive,North Las Vegas,NV,89030,9890,Other Local Governmental Facilities,1,0,1,18472.36,1,1/6/2006,4/1/2006,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18472.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1429059,KTNV- Channel 13,Journal Broadcast Corporation,3355 S. Valley View Blvd.,Las Vegas,NV,89101,5151,Radio and Television Broadcasting,0,0,1,0,0,10/1/2005,12/4/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1436035,Ajilon Communications,"Ajilon Communications, LLC","5131 S. Procyon, #A",Las Vegas,NV,89118,517510,Cable and Other Program Distribution,0,0,1,0,0,12/6/2005,6/1/2006,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1743507,NTS Limo,"National Transportation Services, Inc.",3224 Meade Ave Unit A,Las Vegas,NV,89102,485320,Limousine Service,66,0,66,0,0,6/1/2012,12/13/2014,66,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1751291,Building Maintenance Solutions Inc.,Building Maintenance Solutions Inc.,7825 La Cienega St,Las Vegas,NV,89123,4521,Department Stores,12,0,7,0,0,3/27/2012,3/27/2015,11,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1744148,TSICorp,TSI Corporation,"1640 Alta Drive, Suite 12",Las Vegas,NV,89106,92119,Other General Government Support,3,0,0,0,0,7/11/2012,7/9/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1769507,Gilmore Construction,Gilmore Construction LLC,5415 S. Cameron Suite 100,Las Vegas,NV,89118,2361,Residential Building Construction,440,0,1,0,0,7/17/2015,12/16/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1645917,Diamond Resorts  Centralized Services Co.,Diamond Resorts Centralized Services Co,10600 W. Charleston Blvd.,Las Vegas,NV,89135,531390,Other Activities Related to Real Estate,3,0,2,112.88,2,11/29/2009,11/29/2011,3,N/A,112.88,2,0,112.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1767361,Caesars  Entertainment,"Desert Palace, Inc.",3555 Las Vegas Blvd S,Las Vegas,NV,89109,721120,Casino Hotels,2,0,1,0,0,7/15/2015,7/24/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1643676,"D3B, LLC (AKA: Massage Envy)",D3B,6780 S Rainbow Blvd.,Las Vegas,NV,89118,62139,Offices of All Other Health Practitioners,0,0,0,0,0,8/8/2010,8/8/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1574100,Golden Nugget,Golden Nugget Hotel & Casino,129 Fremont St,Las Vegas,NV,89101,721120,Casino Hotels,1,0,1,0,0,7/22/2009,3/3/2010,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1629573,Vision Drywall & Paint,Vision Drywall & Paint LLC,2600 Losee Rd,North Las Vegas,NV,89030,23611,Residential Building Construction,8,0,4,23700.05,4,5/25/2011,11/5/2011,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23700.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1658107,Fabulous Freddy's (Grand Montecito),Fab Fred LLC,7155 Grand Montecito Pkwy,Las Vegas,NV,89149,811192,Car Washes,111,0,92,0,0,6/6/2009,6/5/2012,111,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1704486,Luv it Frozen Custard,Luv it Frozen Custard Inc.,505 East Oakey Blvd,Las Vegas,NV,89104,722211,Limited-Service Restaurants,1,25000,2,0,0,7/29/2013,8/11/2013,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1682735,"Transcore ITS, LLC","Transcore ITS, LLC",697 Corinthian Way,North Las Vegas,NV,89030,23821,Electrical Contractors and Other Wiring Installation Contractors,13,0,6,14678.49,6,3/27/2012,2/24/2013,13,N/A,14678.49,6,1990.78,12687.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1664493,Spring View Home Health Care,JED Adam Enterprises LLC,2560 E. Sunset Rd #107,Las Vegas,NV,89120,621610,Home Health Care Services,24,0,23,0,0,10/6/2010,10/6/2012,24,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1678774,Centro America Restaurant and Bar,Inestroza Corporation,6135 W. Sahara Suite 789,Las Vegas,NV,89146,7221,Full-Service Restaurants,4,0,2,8340.5,2,4/29/2012,4/28/2014,4,N/A,8340.5,2,8027,313.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1392118,Stewart & Sundell Concrete,Stewart & Sundell Concret Inc.,1760 W. Brooks,North Las Vegas,NV,89032,238110,Poured Concrete Foundation and Structure Contractors,0,0,0,0,0,5/1/2003,4/30/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1499423,Papa Bello Enterprises LLC,Papa Bello Pizza,9525 W. Russell Road #C,Las Vegas,NV,89117,722211,Limited-Service Restaurants,7,0,7,3965.32,7,7/1/2006,3/1/2008,7,N/A,3965.32,7,0,3965.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1647279,Noorda Sheet Metal Company,Noorda Sheet Metal Company,4250 Producton Court,Las Vegas,NV,89115,238390,Other Building Finishing Contractors,10,0,9,79039.34,9,11/30/2011,6/12/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,79039.34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1757299,"D3B, LLC",Massage Envy,"4280 S Blue Diamond Rd, Bldg C, Suite A",Las Vegas,NV,89139,812990,All Other Personal Services,28,0,17,2936.37,17,2/27/2012,2/28/2015,28,N/A,2936.37,17,1355.3,1581.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1750947,"Westside Wholesale, Inc.","Westside Wholesale, Inc.",4170 Harmon Ave #5A,Las Vegas,NV,89103,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,17,0,16,24703.26,16,8/21/2013,3/17/2015,17,N/A,24703.26,16,0,24703.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1551830,Denny's #7242 Tropicana,Mancha Development Company,5045 W Tropicana Ave Ste # 100,Las Vegas,NV,89118,7221,Full-Service Restaurants,12,0,6,110,6,1/1/2008,12/31/2009,12,N/A,110,6,69.44,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1751727,Pinnacle Entertainment Inc.,Pinnacle Entertainment Inc.,3980 Howard Hughes Parkway,Las Vegas,NV,89169,721120,Casino Hotels,74,0,73,184215.31,73,9/25/2013,9/24/2015,74,N/A,184215.31,73,0,184215.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1695527,Goodsprings Enterprises,"Goodsprings Enterprises, Inc.",3869 Rawhide Street,Las Vegas,NV,89120,491110,Postal Service,20,0,9,48680.55,9,7/1/2011,3/31/2014,0,N/A,0,0,0,0,0,0,20,48680.55,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1769785,C Martin Company Inc,C Martin Company Inc.,3395 W Cheyenne Ave Suite 102,North Las Vegas,NV,89032,238990,All Other Specialty Trade Contractors,1141,0,1,0,0,6/8/2015,12/17/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1783549,SLS Las Vegas,"Las Vegas Resort Holdings, LLC",2535 Las Vegas Blvd S,Las Vegas,NV,89109,721120,Casino Hotels,0,0,1,0,0,3/4/2014,3/4/2016,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1776508,Burger King,"Highland Enterprises, Inc.",7548 W Sahara Ave Ste 102,Las Vegas,NV,89117,722110,Full-Service Restaurants,4,0,1,1485,1,11/14/2014,11/13/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1773946,Soho Japanese Restaurant,"George LBY, Inc.",7377 S Jones Blvd Suite 116,Las Vegas,NV,89139,722110,Full-Service Restaurants,4,0,3,7704.44,3,10/1/2013,1/31/2016,4,N/A,7704.44,3,208.12,7496.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT
1757989,Sitel Operating Corporation,Sitel Operating Corporation,420 Pilot Road,Las Vegas,NV,89109,561421,Telephone Answering Services,2,0,1,2887.62,1,5/19/2014,4/1/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2887.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-19 01:00:04 EST
1772449,Omni Limousine,Omni Limousine Inc.,1401 Helm Dr,Las Vegas,NV,89119,485320,Limousine Service,1,0,1,53.09,1,6/26/2014,6/27/2015,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-19 01:00:04 EST
1581754,Renaissance Villas,ConAm Management Corporation,5419 W Tropicana,Las Vegas,NV,89103,53111,Lessors of Residential Buildings and Dwellings,0,0,1,0,0,2/1/2010,8/30/2010,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1621412,"Nevada Corporate Headquarters, Inc.","Nevada Corportate Headquarters, Inc.",101 Convention Center Drive,Las Vegas,NV,89109,52399,All Other Financial Investment Activities,36,0,35,18371.62,35,1/1/2010,12/31/2011,36,N/A,18371.62,35,0,18371.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1647385,Don Tortaco #4,RRIB Enterprises LLC,545  E Twain Ave,Las Vegas,NV,89169,722110,Full-Service Restaurants,16,0,11,15911.98,11,1/25/2010,1/25/2012,16,N/A,15911.98,11,112,15799.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1622985,"Starving Students, Inc.",Starving Students Inc.,6220 Kimberly Ave #2,Las Vegas,NV,89122,484210,Used Household and Office Goods Moving,29,0,29,6245.36,29,1/7/2010,2/29/2012,29,N/A,6245.36,29,0,6245.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1690904,U B Freight Systems LLC,U B Freight Systems LLC,4040 Pioneer,Las Vegas,NV,89146,484121,"General Freight Trucking, Long-Distance, Truckload",1,0,0,0,0,11/28/2010,11/27/2013,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1624319,PHS Staffing,"Premier Healthcare Services, LLC",1050 E. Flamingo Rd. Suite W-253,Las Vegas,NV,89146,561311,Employment Placement Agencies,110,0,110,56924.95,97,1/17/2010,1/7/2012,110,N/A,56924.95,97,0,56924.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1693701,"LM Construction Company, LLC","LM Construction Company, LLC","5075 Cameron St, Suite H",Las Vegas,NV,89118,236220,Commercial and Institutional Building Construction,10,0,7,18014.22,7,12/2/2012,5/11/2013,3,N/A,589.9,3,0,589.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17424.32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1682731,AppleOne Employment Services,"Howroyd Wright Employment Agency, Inc.",6655 W. Sahara Ave Ste A-200,Las Vegas,NV,89146,561311,Employment Placement Agencies,3,0,2,319.13,2,9/18/2012,1/31/2013,3,N/A,319.13,2,0,319.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
